"","timestamp","count","temp","tempFeels","humidity","wind_speed","weatherCond","is_holiday","day","season","hour"
"2086","2015-04-01 04:00:00",36,6,1,61,33,1,0,"3",0,"04"
"2087","2015-04-01 05:00:00",65,6,1,61,34,1,0,"3",0,"05"
"2088","2015-04-01 06:00:00",512,6,1,61,34,1,0,"3",0,"06"
"2089","2015-04-01 07:00:00",1703,6,1,61,33,1,0,"3",0,"07"
"2090","2015-04-01 08:00:00",3473,7,2,57,34,1,0,"3",0,"08"
"2091","2015-04-01 09:00:00",1797,8.5,4.5,55.5,31.5,2,0,"3",0,"09"
"2092","2015-04-01 10:00:00",903,9.5,5.5,50.5,33,2,0,"3",0,"10"
"2093","2015-04-01 11:00:00",796,9.5,5.5,50,38,2,0,"3",0,"11"
"2094","2015-04-01 12:00:00",1094,10,6,48.5,38,2,0,"3",0,"12"
"2095","2015-04-01 13:00:00",1013,11,11,47,37,2,0,"3",0,"13"
"2096","2015-04-01 14:00:00",942,11.5,11.5,47,32.5,2,0,"3",0,"14"
"2097","2015-04-01 15:00:00",991,11,11,48.5,30.5,2,0,"3",0,"15"
"2098","2015-04-01 16:00:00",1471,10.5,8.5,50.5,33,2,0,"3",0,"16"
"2099","2015-04-01 17:00:00",2501,10,6.5,60,30.5,2,0,"3",0,"17"
"2100","2015-04-01 18:00:00",2543,10,6.5,60,29.5,2,0,"3",0,"18"
"2101","2015-04-01 19:00:00",1462,10,7,62,30,2,0,"3",0,"19"
"2102","2015-04-01 20:00:00",874,10,7,62,28,2,0,"3",0,"20"
"2103","2015-04-01 21:00:00",529,9,5,73.5,28,7,0,"3",0,"21"
"2104","2015-04-01 22:00:00",328,8,4.5,87,23,7,0,"3",0,"22"
"2105","2015-04-01 23:00:00",177,8,5,93,21,26,0,"3",0,"23"
"2106","2015-04-02 00:00:00",104,8.5,4.5,90,32,7,0,"4",0,"00"
"2107","2015-04-02 01:00:00",76,9.5,5.5,91,31,7,0,"4",0,"01"
"2108","2015-04-02 02:00:00",55,10,6.5,88,29.5,4,0,"4",0,"02"
"2109","2015-04-02 03:00:00",23,10,6.5,85,30.5,7,0,"4",0,"03"
"2110","2015-04-02 04:00:00",27,8,5,90,18.5,7,0,"4",0,"04"
"2111","2015-04-02 05:00:00",61,7,4,93,17.5,7,0,"4",0,"05"
"2112","2015-04-02 06:00:00",374,7,4.5,90,14,7,0,"4",0,"06"
"2113","2015-04-02 07:00:00",1283,7,5,81,10,2,0,"4",0,"07"
"2114","2015-04-02 08:00:00",2813,7,4.5,78.5,14,2,0,"4",0,"08"
"2115","2015-04-02 09:00:00",1521,7,4.5,76,12,2,0,"4",0,"09"
"2116","2015-04-02 10:00:00",847,8,6,62,12,2,0,"4",0,"10"
"2117","2015-04-02 11:00:00",804,8,6,53,12,2,0,"4",0,"11"
"2118","2015-04-02 12:00:00",1010,8,6,53,11,2,0,"4",0,"12"
"2119","2015-04-02 13:00:00",1062,9.5,9,46.5,6.5,1,0,"4",0,"13"
"2120","2015-04-02 14:00:00",1103,10,8.5,43,9,1,0,"4",0,"14"
"2121","2015-04-02 15:00:00",1279,11,11,42.5,10,1,0,"4",0,"15"
"2122","2015-04-02 16:00:00",1779,11.5,11.5,42.5,7,1,0,"4",0,"16"
"2123","2015-04-02 17:00:00",2679,11.5,11.5,42.5,10,1,0,"4",0,"17"
"2124","2015-04-02 18:00:00",2214,11,11,39.5,10,1,0,"4",0,"18"
"2125","2015-04-02 19:00:00",1374,11,11,41,9,1,0,"4",0,"19"
"2126","2015-04-02 20:00:00",815,10,8.5,48.5,9,1,0,"4",0,"20"
"2127","2015-04-02 21:00:00",545,9.5,7.5,71.5,14,1,0,"4",0,"21"
"2128","2015-04-02 22:00:00",489,9,6.5,71,16,2,0,"4",0,"22"
"2129","2015-04-02 23:00:00",345,8.5,6.5,73.5,11,7,0,"4",0,"23"
"2130","2015-04-03 00:00:00",279,8,6,82,10,7,1,"5",0,"00"
"2131","2015-04-03 01:00:00",174,8,5.5,79,14,7,1,"5",0,"01"
"2132","2015-04-03 02:00:00",89,7.5,5.5,84.5,12,7,1,"5",0,"02"
"2133","2015-04-03 03:00:00",61,7,5,87,11,7,1,"5",0,"03"
"2134","2015-04-03 04:00:00",46,7,6,93,6,7,1,"5",0,"04"
"2135","2015-04-03 05:00:00",75,6.5,4.5,93,8,7,1,"5",0,"05"
"2136","2015-04-03 06:00:00",78,7,5.5,90,7.5,7,1,"5",0,"06"
"2137","2015-04-03 07:00:00",107,7,6,93,7,26,1,"5",0,"07"
"2138","2015-04-03 08:00:00",196,7.5,7.5,93,4,3,1,"5",0,"08"
"2139","2015-04-03 09:00:00",423,8.5,7.5,93.5,6,3,1,"5",0,"09"
"2140","2015-04-03 10:00:00",580,9.5,8.5,91,7,3,1,"5",0,"10"
"2141","2015-04-03 11:00:00",809,10,10,88,5,3,1,"5",0,"11"
"2142","2015-04-03 12:00:00",1055,11.5,11.5,82.5,5,3,1,"5",0,"12"
"2143","2015-04-03 13:00:00",1148,12,12,79.5,6.5,3,1,"5",0,"13"
"2144","2015-04-03 14:00:00",1299,12,12,79.5,6.5,3,1,"5",0,"14"
"2145","2015-04-03 15:00:00",1404,12,12,77,7,3,1,"5",0,"15"
"2146","2015-04-03 16:00:00",959,12,12,79.5,8,7,1,"5",0,"16"
"2147","2015-04-03 17:00:00",400,11.5,11.5,85,8,7,1,"5",0,"17"
"2148","2015-04-03 18:00:00",416,11,11,94,11,7,1,"5",0,"18"
"2149","2015-04-03 19:00:00",502,11,11,94,9,7,1,"5",0,"19"
"2150","2015-04-03 20:00:00",398,10,9,94,9,3,1,"5",0,"20"
"2151","2015-04-03 21:00:00",262,10,9,94,9,7,1,"5",0,"21"
"2152","2015-04-03 22:00:00",283,9.5,9,97,6.5,7,1,"5",0,"22"
"2153","2015-04-03 23:00:00",255,9.5,8.5,91,7,4,1,"5",0,"23"
"2154","2015-04-04 00:00:00",236,9,9,94,2,7,0,"6",0,"00"
"2155","2015-04-04 01:00:00",175,10,10,94,3,7,0,"6",0,"01"
"2156","2015-04-04 02:00:00",119,10,9,88,7,7,0,"6",0,"02"
"2157","2015-04-04 03:00:00",108,9,7.5,97,8.5,7,0,"6",0,"03"
"2158","2015-04-04 04:00:00",91,9,6.5,93.5,15,7,0,"6",0,"04"
"2159","2015-04-04 05:00:00",73,9,7.5,82,11,3,0,"6",0,"05"
"2160","2015-04-04 06:00:00",89,9,6.5,82,15,3,0,"6",0,"06"
"2161","2015-04-04 07:00:00",119,9,6,79,21,3,0,"6",0,"07"
"2162","2015-04-04 08:00:00",260,9,7,82,15,3,0,"6",0,"08"
"2163","2015-04-04 09:00:00",478,8.5,6,81.5,18.5,3,0,"6",0,"09"
"2164","2015-04-04 11:00:00",894,8.5,5.5,84.5,17,3,0,"6",0,"11"
"2165","2015-04-04 12:00:00",1033,9,6,71,19,3,0,"6",0,"12"
"2166","2015-04-04 13:00:00",1054,9,6,71,19,3,0,"6",0,"13"
"2167","2015-04-04 14:00:00",1108,8.5,5.5,68.5,19.5,3,0,"6",0,"14"
"2168","2015-04-04 15:00:00",1209,8.5,5.5,68.5,18.5,4,0,"6",0,"15"
"2169","2015-04-04 16:00:00",1245,9,6.5,66,16,4,0,"6",0,"16"
"2170","2015-04-04 17:00:00",1086,9,7,66,13,4,0,"6",0,"17"
"2171","2015-04-04 18:00:00",1057,9,7,66,11,4,0,"6",0,"18"
"2172","2015-04-04 19:00:00",786,9,7.5,66,10,4,0,"6",0,"19"
"2173","2015-04-04 20:00:00",515,9,8,66,7,1,0,"6",0,"20"
"2174","2015-04-04 21:00:00",420,8,7,71,6,1,0,"6",0,"21"
"2175","2015-04-04 22:00:00",375,8,7.5,73.5,5,4,0,"6",0,"22"
"2176","2015-04-04 23:00:00",334,8,7.5,76,5,4,0,"6",0,"23"
"2177","2015-04-05 00:00:00",286,7.5,7.5,78.5,4,2,0,"7",0,"00"
"2178","2015-04-05 01:00:00",212,7,7,81,4,4,0,"7",0,"01"
"2179","2015-04-05 02:00:00",195,7,7,81,2,4,0,"7",0,"02"
"2180","2015-04-05 03:00:00",162,7,7,81,4,7,0,"7",0,"03"
"2181","2015-04-05 04:00:00",88,7,7,81,4,7,0,"7",0,"04"
"2182","2015-04-05 05:00:00",71,7,7,84,2,7,0,"7",0,"05"
"2183","2015-04-05 06:00:00",75,7,7,84,2,7,0,"7",0,"06"
"2184","2015-04-05 07:00:00",121,7,7,87,0,3,0,"7",0,"07"
"2185","2015-04-05 08:00:00",206,7.5,7,84.5,3,3,0,"7",0,"08"
"2186","2015-04-05 09:00:00",454,8.5,8,76,6.5,4,0,"7",0,"09"
"2187","2015-04-05 10:00:00",821,9,7,71,11,3,0,"7",0,"10"
"2188","2015-04-05 11:00:00",1075,10.5,10,64.5,8,3,0,"7",0,"11"
"2189","2015-04-05 12:00:00",1496,10,8,64.5,12,3,0,"7",0,"12"
"2190","2015-04-05 13:00:00",1696,11,11,58,11,3,0,"7",0,"13"
"2191","2015-04-05 14:00:00",1805,11.5,11.5,56,11,2,0,"7",0,"14"
"2192","2015-04-05 15:00:00",1981,11.5,11.5,56,11,2,0,"7",0,"15"
"2193","2015-04-05 16:00:00",2156,12,12,54,11,2,0,"7",0,"16"
"2194","2015-04-05 17:00:00",1961,11,11,62,11,2,0,"7",0,"17"
"2195","2015-04-05 18:00:00",1558,11,11,62,10,3,0,"7",0,"18"
"2196","2015-04-05 19:00:00",1174,10,8,67,13,3,0,"7",0,"19"
"2197","2015-04-05 20:00:00",634,8.5,6.5,68.5,10,2,0,"7",0,"20"
"2198","2015-04-05 21:00:00",424,7.5,5.5,68.5,10,1,0,"7",0,"21"
"2199","2015-04-05 22:00:00",413,8,7,66,6,1,0,"7",0,"22"
"2200","2015-04-05 23:00:00",305,7,7,71,2,1,0,"7",0,"23"
"2201","2015-04-06 00:00:00",263,6.5,5.5,76,6,1,1,"1",0,"00"
"2202","2015-04-06 01:00:00",177,6.5,5.5,73.5,6,1,1,"1",0,"01"
"2203","2015-04-06 02:00:00",116,6,4.5,76,6.5,1,1,"1",0,"02"
"2204","2015-04-06 03:00:00",83,6,4,76,7,1,1,"1",0,"03"
"2205","2015-04-06 04:00:00",58,6,4,78.5,9,1,1,"1",0,"04"
"2206","2015-04-06 05:00:00",51,5.5,3.5,84,10,1,1,"1",0,"05"
"2207","2015-04-06 06:00:00",72,5,2,87,13,2,1,"1",0,"06"
"2208","2015-04-06 07:00:00",161,5.5,3,90,12,3,1,"1",0,"07"
"2209","2015-04-06 08:00:00",274,7.5,5.5,84.5,12,2,1,"1",0,"08"
"2210","2015-04-06 09:00:00",567,10,9.5,74,10,1,1,"1",0,"09"
"2211","2015-04-06 10:00:00",1061,12.5,12.5,69.5,9,1,1,"1",0,"10"
"2212","2015-04-06 11:00:00",1807,14.5,14.5,57,14,2,1,"1",0,"11"
"2213","2015-04-06 12:00:00",2521,15.5,15.5,55.5,22,2,1,"1",0,"12"
"2214","2015-04-06 13:00:00",2840,15,15,61,20,2,1,"1",0,"13"
"2215","2015-04-06 14:00:00",2993,14,14,67,16,2,1,"1",0,"14"
"2216","2015-04-06 15:00:00",3000,13.5,13.5,69.5,18,3,1,"1",0,"15"
"2217","2015-04-06 16:00:00",2723,10.5,9,76.5,21,3,1,"1",0,"16"
"2218","2015-04-06 17:00:00",2265,10,8,73.5,17,3,1,"1",0,"17"
"2219","2015-04-06 18:00:00",1652,10,8,67,16,3,1,"1",0,"18"
"2220","2015-04-06 19:00:00",1090,9,7,71,14,3,1,"1",0,"19"
"2221","2015-04-06 20:00:00",656,9,7,71,15,3,1,"1",0,"20"
"2222","2015-04-06 21:00:00",393,8.5,5.5,73.5,17,4,1,"1",0,"21"
"2223","2015-04-06 22:00:00",381,8,5,76,16,4,1,"1",0,"22"
"2224","2015-04-06 23:00:00",235,7.5,5,78.5,14,3,1,"1",0,"23"
"2225","2015-04-07 00:00:00",144,6.5,4.5,78.5,12,1,0,"2",0,"00"
"2226","2015-04-07 01:00:00",86,6,5,81,5.5,1,0,"2",0,"01"
"2227","2015-04-07 02:00:00",35,6,6,81,2,1,0,"2",0,"02"
"2228","2015-04-07 03:00:00",39,5,5,87,4,1,0,"2",0,"03"
"2229","2015-04-07 04:00:00",30,5.5,5.5,84,2,1,0,"2",0,"04"
"2230","2015-04-07 05:00:00",98,5,5,87,4,1,0,"2",0,"05"
"2231","2015-04-07 06:00:00",456,5,4.5,87,5,1,0,"2",0,"06"
"2232","2015-04-07 07:00:00",1567,6,6,84,2,1,0,"2",0,"07"
"2233","2015-04-07 08:00:00",3226,8,7.5,76,5,1,0,"2",0,"08"
"2234","2015-04-07 09:00:00",1633,9.5,9.5,71,5,1,0,"2",0,"09"
"2235","2015-04-07 10:00:00",887,11.5,11.5,65,6.5,1,0,"2",0,"10"
"2236","2015-04-07 11:00:00",1001,12,12,58,9,1,0,"2",0,"11"
"2237","2015-04-07 12:00:00",1315,14,14,53,6.5,1,0,"2",0,"12"
"2238","2015-04-07 13:00:00",1388,15.5,15.5,51.5,5,1,0,"2",0,"13"
"2239","2015-04-07 14:00:00",1450,16.5,16.5,46.5,6.5,1,0,"2",0,"14"
"2240","2015-04-07 15:00:00",1646,17.5,17.5,45.5,9,1,0,"2",0,"15"
"2241","2015-04-07 16:00:00",2208,17.5,17.5,47,6,2,0,"2",0,"16"
"2242","2015-04-07 17:00:00",3721,17.5,17.5,47.5,10,2,0,"2",0,"17"
"2243","2015-04-07 18:00:00",3633,17,17,50.5,9,2,0,"2",0,"18"
"2244","2015-04-07 19:00:00",2066,15.5,15.5,57,9,1,0,"2",0,"19"
"2245","2015-04-07 20:00:00",1138,13,13,69.5,13,1,0,"2",0,"20"
"2246","2015-04-07 21:00:00",707,12,12,77,7.5,1,0,"2",0,"21"
"2247","2015-04-07 22:00:00",606,12,12,77,7,1,0,"2",0,"22"
"2248","2015-04-07 23:00:00",361,12,12,72,8,1,0,"2",0,"23"
"2249","2015-04-08 00:00:00",236,11,11,77,8,2,0,"3",0,"00"
"2250","2015-04-08 01:00:00",136,11,11,77,6.5,1,0,"3",0,"01"
"2251","2015-04-08 02:00:00",72,10.5,10,79.5,8,1,0,"3",0,"02"
"2252","2015-04-08 03:00:00",54,10,9.5,82,6.5,1,0,"3",0,"03"
"2253","2015-04-08 04:00:00",39,9.5,8.5,82,7,1,0,"3",0,"04"
"2254","2015-04-08 05:00:00",107,9,8.5,84.5,3,1,0,"3",0,"05"
"2255","2015-04-08 06:00:00",580,9,9,84.5,4,1,0,"3",0,"06"
"2256","2015-04-08 07:00:00",1890,9,8.5,82,5,1,0,"3",0,"07"
"2257","2015-04-08 08:00:00",3714,9,9,87,4,3,0,"3",0,"08"
"2258","2015-04-08 09:00:00",1849,11,11,77,0,2,0,"3",0,"09"
"2259","2015-04-08 10:00:00",994,12.5,12.5,74.5,7,1,0,"3",0,"10"
"2260","2015-04-08 11:00:00",1010,13.5,13.5,69.5,6.5,1,0,"3",0,"11"
"2261","2015-04-08 12:00:00",1396,15.5,15.5,63,5,2,0,"3",0,"12"
"2262","2015-04-08 13:00:00",1428,16,16,59,14,2,0,"3",0,"13"
"2263","2015-04-08 14:00:00",1490,16,16,59,21,2,0,"3",0,"14"
"2264","2015-04-08 15:00:00",1516,16,16,61,25,1,0,"3",0,"15"
"2265","2015-04-08 16:00:00",2051,15.5,15.5,61,23,1,0,"3",0,"16"
"2266","2015-04-08 17:00:00",3610,14.5,14.5,61,23,1,0,"3",0,"17"
"2267","2015-04-08 18:00:00",3513,13.5,13.5,63,22,2,0,"3",0,"18"
"2268","2015-04-08 19:00:00",2058,12,12,67,19,1,0,"3",0,"19"
"2269","2015-04-08 20:00:00",1167,10.5,9.5,74,14,1,0,"3",0,"20"
"2270","2015-04-08 21:00:00",742,9.5,7.5,81.5,12,2,0,"3",0,"21"
"2271","2015-04-08 22:00:00",615,9,7,82,12,3,0,"3",0,"22"
"2272","2015-04-08 23:00:00",376,9,8,87,9,3,0,"3",0,"23"
"2273","2015-04-09 00:00:00",217,8,6,93,13,3,0,"4",0,"00"
"2274","2015-04-09 01:00:00",160,7.5,5.5,93,13,4,0,"4",0,"01"
"2275","2015-04-09 02:00:00",134,7,5,96.5,10,4,0,"4",0,"02"
"2276","2015-04-09 03:00:00",56,7,5,96.5,11,4,0,"4",0,"03"
"2277","2015-04-09 04:00:00",39,7,5,93,11,4,0,"4",0,"04"
"2278","2015-04-09 05:00:00",88,7,5,93,9,4,0,"4",0,"05"
"2279","2015-04-09 06:00:00",575,7,5,93,11,4,0,"4",0,"06"
"2280","2015-04-09 07:00:00",1925,7,5,96.5,12,4,0,"4",0,"07"
"2281","2015-04-09 08:00:00",3712,7,5,96.5,10,4,0,"4",0,"08"
"2282","2015-04-09 09:00:00",1827,7.5,6.5,96.5,6.5,4,0,"4",0,"09"
"2283","2015-04-09 10:00:00",1041,8.5,6.5,93.5,10,3,0,"4",0,"10"
"2284","2015-04-09 11:00:00",1097,10.5,10,85,8,2,0,"4",0,"11"
"2285","2015-04-09 12:00:00",1460,14,14,67,9,1,0,"4",0,"12"
"2286","2015-04-09 13:00:00",1496,14.5,14.5,57,7,1,0,"4",0,"13"
"2287","2015-04-09 14:00:00",1530,15.5,15.5,51.5,8,1,0,"4",0,"14"
"2288","2015-04-09 15:00:00",1615,16,16,50,10,1,0,"4",0,"15"
"2289","2015-04-09 16:00:00",2120,16,16,52,10,1,0,"4",0,"16"
"2290","2015-04-09 17:00:00",3573,16,16,53.5,14,1,0,"4",0,"17"
"2291","2015-04-09 18:00:00",3533,14.5,14.5,59,18,1,0,"4",0,"18"
"2292","2015-04-09 19:00:00",2251,12.5,12.5,69.5,16,1,0,"4",0,"19"
"2293","2015-04-09 20:00:00",1215,11,11,77,12,1,0,"4",0,"20"
"2294","2015-04-09 21:00:00",777,10.5,10,79.5,11,1,0,"4",0,"21"
"2295","2015-04-09 22:00:00",645,10.5,10,79.5,8,1,0,"4",0,"22"
"2296","2015-04-09 23:00:00",434,10,10,82,6,1,0,"4",0,"23"
"2297","2015-04-10 00:00:00",120,9,8.5,87,5,1,0,"5",0,"00"
"2298","2015-04-10 01:00:00",30,8.5,7.5,90,7,1,0,"5",0,"01"
"2299","2015-04-10 02:00:00",73,8,7,90,6,1,0,"5",0,"02"
"2300","2015-04-10 03:00:00",64,8,7.5,90,5,1,0,"5",0,"03"
"2301","2015-04-10 04:00:00",57,8,7,90,6,1,0,"5",0,"04"
"2302","2015-04-10 05:00:00",86,6.5,5,93,7.5,1,0,"5",0,"05"
"2303","2015-04-10 06:00:00",505,7,5.5,93,8,1,0,"5",0,"06"
"2304","2015-04-10 07:00:00",1703,7.5,5.5,90,11,1,0,"5",0,"07"
"2305","2015-04-10 08:00:00",3473,8.5,6.5,90,11,1,0,"5",0,"08"
"2306","2015-04-10 09:00:00",1926,10.5,9.5,79.5,15,1,0,"5",0,"09"
"2307","2015-04-10 10:00:00",1174,13,13,72,15,1,0,"5",0,"10"
"2308","2015-04-10 11:00:00",1239,14.5,14.5,67.5,15,1,0,"5",0,"11"
"2309","2015-04-10 12:00:00",1528,16,16,59.5,18,1,0,"5",0,"12"
"2310","2015-04-10 13:00:00",1602,17,17,59.5,14,1,0,"5",0,"13"
"2311","2015-04-10 14:00:00",1596,18,18,52,17,1,0,"5",0,"14"
"2312","2015-04-10 15:00:00",1914,19.5,19.5,47.5,13,1,0,"5",0,"15"
"2313","2015-04-10 16:00:00",2311,20.5,20.5,33,17,1,0,"5",0,"16"
"2314","2015-04-10 17:00:00",3751,20,20,39,16,1,0,"5",0,"17"
"2315","2015-04-10 18:00:00",3325,18.5,18.5,41.5,16,1,0,"5",0,"18"
"2316","2015-04-10 19:00:00",2059,17.5,17.5,47.5,16,1,0,"5",0,"19"
"2317","2015-04-10 20:00:00",1308,15.5,15.5,49.5,12,1,0,"5",0,"20"
"2318","2015-04-10 21:00:00",863,14.5,14.5,53,7.5,1,0,"5",0,"21"
"2319","2015-04-10 22:00:00",727,14,14,55,9.5,1,0,"5",0,"22"
"2320","2015-04-10 23:00:00",618,13,13,63,18.5,1,0,"5",0,"23"
"2321","2015-04-11 00:00:00",549,12,12,69.5,14,1,0,"6",0,"00"
"2322","2015-04-11 01:00:00",396,12,12,72,11,1,0,"6",0,"01"
"2323","2015-04-11 02:00:00",255,11.5,11.5,79.5,13,4,0,"6",0,"02"
"2324","2015-04-11 03:00:00",165,11,11,82,15,3,0,"6",0,"03"
"2325","2015-04-11 04:00:00",129,11,11,82,19,3,0,"6",0,"04"
"2326","2015-04-11 05:00:00",82,11,11,82,19.5,3,0,"6",0,"05"
"2327","2015-04-11 06:00:00",109,11,11,79.5,19.5,2,0,"6",0,"06"
"2328","2015-04-11 07:00:00",220,12,12,69.5,25,2,0,"6",0,"07"
"2329","2015-04-11 08:00:00",433,12,12,69.5,26,2,0,"6",0,"08"
"2330","2015-04-11 09:00:00",557,11.5,11.5,77,26,7,0,"6",0,"09"
"2331","2015-04-11 10:00:00",560,10,7,82,20,7,0,"6",0,"10"
"2332","2015-04-11 11:00:00",1074,11,11,74.5,25,2,0,"6",0,"11"
"2333","2015-04-11 12:00:00",1729,12,12,58,30,2,0,"6",0,"12"
"2334","2015-04-11 13:00:00",2165,13,13,44,29,3,0,"6",0,"13"
"2335","2015-04-11 14:00:00",2461,12.5,12.5,39.5,30,1,0,"6",0,"14"
"2336","2015-04-11 15:00:00",2713,13.5,13.5,37,26,1,0,"6",0,"15"
"2337","2015-04-11 16:00:00",2483,14,14,33,23,1,0,"6",0,"16"
"2338","2015-04-11 17:00:00",2410,13.5,13.5,32,23,1,0,"6",0,"17"
"2339","2015-04-11 18:00:00",2281,13,13,36,22,1,0,"6",0,"18"
"2340","2015-04-11 19:00:00",1703,12,12,39.5,26,1,0,"6",0,"19"
"2341","2015-04-11 20:00:00",938,10.5,9,37.5,22,1,0,"6",0,"20"
"2342","2015-04-11 21:00:00",600,10,7,43.5,22,1,0,"6",0,"21"
"2343","2015-04-11 22:00:00",548,10,7.5,45,19.5,1,0,"6",0,"22"
"2344","2015-04-11 23:00:00",553,9,7,50,15,1,0,"6",0,"23"
"2345","2015-04-12 00:00:00",505,8.5,6.5,53.5,10,1,0,"7",0,"00"
"2346","2015-04-12 01:00:00",406,8,6,57,10,1,0,"7",0,"01"
"2347","2015-04-12 02:00:00",271,7.5,6,59,9,1,0,"7",0,"02"
"2348","2015-04-12 03:00:00",221,7,6,61,7,1,0,"7",0,"03"
"2349","2015-04-12 04:00:00",105,7,6,61,7,1,0,"7",0,"04"
"2350","2015-04-12 05:00:00",85,7,6,66,6.5,1,0,"7",0,"05"
"2351","2015-04-12 06:00:00",82,6.5,4,84,12,1,0,"7",0,"06"
"2352","2015-04-12 07:00:00",143,7.5,5.5,81.5,11,1,0,"7",0,"07"
"2353","2015-04-12 08:00:00",330,8.5,6,79,15,1,0,"7",0,"08"
"2354","2015-04-12 09:00:00",768,10.5,9.5,66.5,23.5,1,0,"7",0,"09"
"2355","2015-04-12 10:00:00",1306,12.5,12.5,47.5,30.5,1,0,"7",0,"10"
"2356","2015-04-12 11:00:00",2058,14,14,42.5,31.5,1,0,"7",0,"11"
"2357","2015-04-12 12:00:00",2726,15,15,45,29,1,0,"7",0,"12"
"2358","2015-04-12 13:00:00",3095,16,16,39,29.5,1,0,"7",0,"13"
"2359","2015-04-12 14:00:00",3152,17.5,17.5,36.5,31,1,0,"7",0,"14"
"2360","2015-04-12 15:00:00",3241,18,18,38.5,32,1,0,"7",0,"15"
"2361","2015-04-12 16:00:00",2987,17.5,17.5,44,32.5,1,0,"7",0,"16"
"2362","2015-04-12 17:00:00",2472,16.5,16.5,50.5,29.5,1,0,"7",0,"17"
"2363","2015-04-12 18:00:00",1870,15.5,15.5,57,30,2,0,"7",0,"18"
"2364","2015-04-12 19:00:00",1310,15,15,59,29,2,0,"7",0,"19"
"2365","2015-04-12 20:00:00",793,15,15,63,20,2,0,"7",0,"20"
"2366","2015-04-12 21:00:00",540,14,14,67,19.5,3,0,"7",0,"21"
"2367","2015-04-12 22:00:00",440,9.5,7,73.5,18,3,0,"7",0,"22"
"2368","2015-04-12 23:00:00",298,9,7,76,12,4,0,"7",0,"23"
"2369","2015-04-13 00:00:00",234,9,7,71,11,4,0,"1",0,"00"
"2370","2015-04-13 01:00:00",94,9,8,71,7.5,4,0,"1",0,"01"
"2371","2015-04-13 02:00:00",40,8.5,8,76.5,5,4,0,"1",0,"02"
"2372","2015-04-13 03:00:00",35,8.5,8,72,5.5,4,0,"1",0,"03"
"2373","2015-04-13 04:00:00",42,8,7,68.5,6,4,0,"1",0,"04"
"2374","2015-04-13 05:00:00",103,8,7,71,6,4,0,"1",0,"05"
"2375","2015-04-13 06:00:00",563,8,7,76,6.5,3,0,"1",0,"06"
"2376","2015-04-13 07:00:00",1948,8,6.5,76,8,3,0,"1",0,"07"
"2377","2015-04-13 08:00:00",3752,9,8,71,7,3,0,"1",0,"08"
"2378","2015-04-13 09:00:00",1799,9.5,8.5,69,7,3,0,"1",0,"09"
"2379","2015-04-13 10:00:00",797,11,11,69.5,6.5,3,0,"1",0,"10"
"2380","2015-04-13 11:00:00",813,12.5,12.5,69.5,7.5,3,0,"1",0,"11"
"2381","2015-04-13 12:00:00",990,13,13,67,15,4,0,"1",0,"12"
"2382","2015-04-13 13:00:00",1095,14,14,63,14,3,0,"1",0,"13"
"2383","2015-04-13 14:00:00",1013,14.5,14.5,63,13,4,0,"1",0,"14"
"2384","2015-04-13 15:00:00",1172,16,16,59,10,2,0,"1",0,"15"
"2385","2015-04-13 16:00:00",1676,16,16,57,9,3,0,"1",0,"16"
"2386","2015-04-13 17:00:00",3600,16.5,16.5,55.5,13,2,0,"1",0,"17"
"2387","2015-04-13 18:00:00",3567,16,16,59,15,2,0,"1",0,"18"
"2388","2015-04-13 19:00:00",2076,15,15,65.5,14,2,0,"1",0,"19"
"2389","2015-04-13 20:00:00",1174,13.5,13.5,69.5,15,1,0,"1",0,"20"
"2390","2015-04-13 21:00:00",690,12.5,12.5,74.5,12,1,0,"1",0,"21"
"2391","2015-04-13 22:00:00",483,11.5,11.5,79.5,12,1,0,"1",0,"22"
"2392","2015-04-13 23:00:00",292,11,11,77,8,1,0,"1",0,"23"
"2393","2015-04-14 00:00:00",150,11,11,77,11,1,0,"2",0,"00"
"2394","2015-04-14 01:00:00",87,10,8,82,13,1,0,"2",0,"01"
"2395","2015-04-14 02:00:00",53,10,8,79,12,1,0,"2",0,"02"
"2396","2015-04-14 03:00:00",27,10,8.5,79,10,1,0,"2",0,"03"
"2397","2015-04-14 04:00:00",39,10,8.5,76,11,1,0,"2",0,"04"
"2398","2015-04-14 05:00:00",96,9.5,7.5,79,12,1,0,"2",0,"05"
"2399","2015-04-14 06:00:00",685,9.5,7.5,79,15,1,0,"2",0,"06"
"2400","2015-04-14 07:00:00",2321,10,8,76,16,1,0,"2",0,"07"
"2401","2015-04-14 08:00:00",4196,11.5,11.5,69.5,19.5,1,0,"2",0,"08"
"2402","2015-04-14 09:00:00",2038,13.5,13.5,63,19,1,0,"2",0,"09"
"2403","2015-04-14 10:00:00",990,15.5,15.5,61,19.5,1,0,"2",0,"10"
"2404","2015-04-14 11:00:00",1049,18,18,54,21.5,1,0,"2",0,"11"
"2405","2015-04-14 12:00:00",1464,20.5,20.5,46,27,1,0,"2",0,"12"
"2406","2015-04-14 13:00:00",1596,21.5,21,42,26,1,0,"2",0,"13"
"2407","2015-04-14 14:00:00",1511,22.5,21.5,39.5,24,1,0,"2",0,"14"
"2408","2015-04-14 15:00:00",1665,22.5,21.5,37,28,1,0,"2",0,"15"
"2409","2015-04-14 16:00:00",2360,22,21,38,26,1,0,"2",0,"16"
